date,field,acres,acres_impacted,frac_max_acres,move_type,herd,cover,hay_cycle,graze_cycle,mow_cycle,impact_cycle,harvest_cycle,harvest_cycle0,regrowth_cycle,impact_period
2025-08-05T00:00:00Z,Williams West,8.77,7,0.798175598631699,hay_out,hay,2852,3,0,0,3,3,3,3,NA
2025-08-15T00:00:00Z,Williams West,8.77,NA,NA,agroecology,NA,2852,3,0,0,3,3,3,3,NA
2025-08-26T00:00:00Z,Williams West,8.77,NA,NA,agroecology,NA,2506.8,3,0,0,3,3,3,3,NA
2025-09-12T00:00:00Z,Williams West,8.77,NA,NA,agroecology,NA,2965,3,0,0,3,3,3,3,NA
2025-10-01T00:00:00Z,Williams West,8.77,NA,NA,agroecology,NA,3202,3,0,0,3,3,3,3,NA
2025-11-21T00:00:00Z,Williams West,8.77,8.77,1,day_in,feeders,3202,3,1,0,4,4,4,3,4
2025-11-25T00:00:00Z,Williams West,8.77,8.77,1,day_out,feeders,NA,3,1,0,4,4,4,4,4
NA,Williams West,8.77,8.77,1,day_out,NA,NA,3,2,0,5,5,5,5,2
2025-04-30T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,1985.4,0,0,0,0,0,0,0,NA
2025-05-09T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,3849.8,0,0,0,0,0,0,0,NA
2025-05-21T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,4529.2,0,0,0,0,0,0,0,NA
2025-06-10T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,4734.6,0,0,0,0,0,0,0,NA
2025-06-11T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,4518,0,0,0,0,0,0,0,NA
2025-06-12T00:00:00Z,Wilson,4.37,5,1,hay_in,hay,4518,1,0,0,1,1,1,0,NA
2025-06-14T00:00:00Z,Wilson,4.37,5,1,hay_out,hay,2412,1,0,0,1,1,1,1,NA
2025-06-27T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,2412,1,0,0,1,1,1,1,NA
2025-07-15T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,2791.2,1,0,0,1,1,1,1,NA
2025-07-31T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,5064,1,0,0,1,1,1,1,NA
2025-08-15T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,5876,1,0,0,1,1,1,1,NA
2025-08-19T00:00:00Z,Wilson,4.37,3,0.6,hay_in,hay,5876,2,0,0,2,2,2,1,NA
2025-08-21T00:00:00Z,Wilson,4.37,3,0.6,hay_out,hay,2522.6,2,0,0,2,2,2,2,NA
2025-08-26T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,2522.6,2,0,0,2,2,2,2,NA
2025-09-12T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,2917.6,2,0,0,2,2,2,2,NA
2025-10-01T00:00:00Z,Wilson,4.37,NA,NA,agroecology,NA,3258,2,0,0,2,2,2,2,NA
2025-10-19T00:00:00Z,Wilson,4.37,4,1,day_in,feeders,3258,2,1,0,3,3,3,2,6
2025-10-25T00:00:00Z,Wilson,4.37,4,1,day_out,feeders,NA,2,1,0,3,3,3,3,6
2025-08-19T00:00:00Z,Wilson Wet,NA,NA,NA,hay_in,hay,NA,1,0,0,1,1,1,0,NA
